0,750.2464615612032,-301.2154525515683
1,605.7045604939468,-203.84312606900406
2,-95.95178891444807,0.11518323158675514
3,61.70336166427944,-133.88753191886727
4,-12.838868107110576,-999.9175783361989
5,0.8453146782350319,-999.9996427214834
6,-138.81733770792033,-117.393783706003
7,-8.299348914909771,121.15798940667986
8,26.209463461062498,-76.31779187413869
9,38.669928700956774,-148.31707559325017
10,-24.187808223174258,103.26828213920841
11,-533.7795435142101,173.28232498742543
12,-316.2687171965353,222.97281500629595
13,-59.112304763851526,190.66423368378133
14,140.15946206014223,-11.5770589672058
15,40.55855867333423,-127.08081774531408
16,-554.6065201082783,221.54887029185724
17,-230.55231826219108,-201.0070815209293
18,31.222812789756674,-5.716070981191621
19,377.67358770232966,-26.774800368183662
20,226.12784020730328,-165.16754712275818
21,-445.51098530893233,445.8510528607843
22,-368.32115887384396,326.65162625174014
23,-562.8445322647547,486.932029638214
24,-714.362915244681,590.7811795696002
25,-195.01901158612202,-187.8854779991947
26,830.7123069523017,-556.7019517461613
27,848.1589176946444,-529.7418714195145
28,867.460000598833,-497.50693197288484
29,899.7333692673004,-436.4399892618817
30,975.3540390604281,220.64564008497686
31,993.6571498653169,112.45207210867622
32,864.8045119493606,-502.10870945645604
33,-49.2646350828057,-71.72217423842883
34,47.69778936936153,80.74818412045343
35,-111.18439969964133,-58.75017669731636
36,931.7680472987606,-124.22696708537865
37,805.3152589373286,-4.972055096895218
38,-45.261986281405896,473.3707742823801
39,-145.7968686167,795.514400327011
40,239.46024596866178,-46.22774065715495
41,-553.7128139065395,582.5083154655721
42,-566.1865217856429,590.7078912109814
43,797.5921293066783,-603.1971446119745
44,849.9592203728458,-526.8484826809163
45,4.065167216247559,-40.30840073360139
46,-136.68948803301913,229.76645512733785
47,-451.4845007547961,892.278961748058
48,-162.83221634142694,650.2929750893355
49,56.26131603611431,-153.39442463383202
50,371.3211542403716,-241.43578706182413
51,286.73280740855165,-155.20700928286553
52,-496.9586595015065,667.8727612851153
53,-582.2085317094253,556.5478130217264
54,-572.6958165747392,740.2485435470289
55,-884.5484551168903,466.44831498283145
56,-889.593570455907,456.75297415945874
57,969.0159460610374,246.99817059936402
58,-453.79287498036916,248.4834393735327
59,42.836147086328126,-218.80581644160574
60,-121.00764525512871,-254.0259247183332
61,-224.70527685439464,252.84250053985576
62,504.8238723239725,-75.15013667431566
63,453.0067114942256,67.40407177651997
64,844.2647700066736,535.9262991546303
65,813.3629771329864,581.7565362154218
66,303.6878745512388,807.1646561041255
67,664.2829148546517,-747.4812432644767
68,-65.32822242971947,-997.8638300660934
69,-74.42320721225636,-997.226747649822
70,979.7629936882076,200.16112559416007
71,982.4757415850595,186.3904965305038
72,-126.12043196006967,-992.0149377112249
73,368.48926224705576,150.0767291636338
74,823.7754994531741,566.9161547360187
75,-129.91884153698192,-535.0068599913745
76,-194.5600173574524,-269.8781844708649
77,5.158747768916342,463.39546268954257
78,91.03431926168915,636.7557565528734
